"subject_age","subject_race","subject_sex","lng","lat","violation_type","prob"
37,"hispanic","male",-111.8401829,33.3832452,"without_proper_documents_or_vehicle_defects",0.242
19,"black","male",-111.7882263,33.3935941,"distracted_driving",0
19,"black","male",-111.7882263,33.3935941,"leaving_scene_of_an_accident_informing",0
19,"black","male",-111.7882263,33.3935941,"reckless_driving",0.09
19,"black","male",-111.7882263,33.3935941,"running_red_light_or_without_headlight",0.124
19,"black","male",-111.7882263,33.3935941,"without_proper_documents_or_vehicle_defects",0.786
22,"hispanic","male",-111.8421029,33.3917087,"distracted_driving",0.774
22,"hispanic","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.8421029,33.3917087,"reckless_driving",0.17
22,"hispanic","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0
22,"hispanic","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0.056
57,"black","male",-111.7237771,33.4156348,"distracted_driving",0.024
57,"black","male",-111.7237771,33.4156348,"leaving_scene_of_an_accident_informing",0.014
57,"black","male",-111.7237771,33.4156348,"reckless_driving",0.322
57,"black","male",-111.7237771,33.4156348,"running_red_light_or_without_headlight",0.008
57,"black","male",-111.7237771,33.4156348,"without_proper_documents_or_vehicle_defects",0.632
33,"hispanic","male",-111.8401426,33.3969685,"distracted_driving",0
33,"hispanic","male",-111.8401426,33.3969685,"leaving_scene_of_an_accident_informing",0
33,"hispanic","male",-111.8401426,33.3969685,"reckless_driving",0
33,"hispanic","male",-111.8401426,33.3969685,"running_red_light_or_without_headlight",0.876
33,"hispanic","male",-111.8401426,33.3969685,"without_proper_documents_or_vehicle_defects",0.124
39,"white","male",-111.8575667,33.3842538,"distracted_driving",0.032
39,"white","male",-111.8575667,33.3842538,"leaving_scene_of_an_accident_informing",0
39,"white","male",-111.8575667,33.3842538,"reckless_driving",0.004
39,"white","male",-111.8575667,33.3842538,"running_red_light_or_without_headlight",0.028
39,"white","male",-111.8575667,33.3842538,"without_proper_documents_or_vehicle_defects",0.936
23,"white","female",-111.8587952,33.4235133,"distracted_driving",0.008
23,"white","female",-111.8587952,33.4235133,"leaving_scene_of_an_accident_informing",0
23,"white","female",-111.8587952,33.4235133,"reckless_driving",0
23,"white","female",-111.8587952,33.4235133,"running_red_light_or_without_headlight",0.992
23,"white","female",-111.8587952,33.4235133,"without_proper_documents_or_vehicle_defects",0
24,"hispanic","male",-111.8271131,33.4041779,"distracted_driving",0
24,"hispanic","male",-111.8271131,33.4041779,"leaving_scene_of_an_accident_informing",1
24,"hispanic","male",-111.8271131,33.4041779,"reckless_driving",0
24,"hispanic","male",-111.8271131,33.4041779,"running_red_light_or_without_headlight",0
24,"hispanic","male",-111.8271131,33.4041779,"without_proper_documents_or_vehicle_defects",0
49,"white","male",-111.8401819,33.3877911,"distracted_driving",0
49,"white","male",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",0
49,"white","male",-111.8401819,33.3877911,"reckless_driving",0.192
49,"white","male",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0.002
49,"white","male",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0.806
17,"white","male",-111.762052,33.4518648,"distracted_driving",0
17,"white","male",-111.762052,33.4518648,"leaving_scene_of_an_accident_informing",0
17,"white","male",-111.762052,33.4518648,"reckless_driving",0.366
17,"white","male",-111.762052,33.4518648,"running_red_light_or_without_headlight",0
17,"white","male",-111.762052,33.4518648,"without_proper_documents_or_vehicle_defects",0.634
22,"white","male",-111.8701723,33.39313,"distracted_driving",0
22,"white","male",-111.8701723,33.39313,"leaving_scene_of_an_accident_informing",0
22,"white","male",-111.8701723,33.39313,"reckless_driving",0.55
22,"white","male",-111.8701723,33.39313,"running_red_light_or_without_headlight",0.094
22,"white","male",-111.8701723,33.39313,"without_proper_documents_or_vehicle_defects",0.356
18,"white","male",-111.7190148,33.436692,"distracted_driving",0
18,"white","male",-111.7190148,33.436692,"leaving_scene_of_an_accident_informing",0
18,"white","male",-111.7190148,33.436692,"reckless_driving",0.082
18,"white","male",-111.7190148,33.436692,"running_red_light_or_without_headlight",0.202
18,"white","male",-111.7190148,33.436692,"without_proper_documents_or_vehicle_defects",0.716
41,"hispanic","female",-111.6648492,33.3792674,"distracted_driving",0
41,"hispanic","female",-111.6648492,33.3792674,"leaving_scene_of_an_accident_informing",0
41,"hispanic","female",-111.6648492,33.3792674,"reckless_driving",0.964
41,"hispanic","female",-111.6648492,33.3792674,"running_red_light_or_without_headlight",0.01
41,"hispanic","female",-111.6648492,33.3792674,"without_proper_documents_or_vehicle_defects",0.026
32,"hispanic","male",-111.7210322,33.3938315,"distracted_driving",0.004
32,"hispanic","male",-111.7210322,33.3938315,"leaving_scene_of_an_accident_informing",0
32,"hispanic","male",-111.7210322,33.3938315,"reckless_driving",0.958
32,"hispanic","male",-111.7210322,33.3938315,"running_red_light_or_without_headlight",0.024
32,"hispanic","male",-111.7210322,33.3938315,"without_proper_documents_or_vehicle_defects",0.014
20,"white","female",-111.6750982,33.3903917,"distracted_driving",0
20,"white","female",-111.6750982,33.3903917,"leaving_scene_of_an_accident_informing",0
20,"white","female",-111.6750982,33.3903917,"reckless_driving",0.018
20,"white","female",-111.6750982,33.3903917,"running_red_light_or_without_headlight",0.978
20,"white","female",-111.6750982,33.3903917,"without_proper_documents_or_vehicle_defects",0.004
19,"white","male",-111.6729338,33.422436,"distracted_driving",0
19,"white","male",-111.6729338,33.422436,"leaving_scene_of_an_accident_informing",0
19,"white","male",-111.6729338,33.422436,"reckless_driving",0.39
19,"white","male",-111.6729338,33.422436,"running_red_light_or_without_headlight",0.61
19,"white","male",-111.6729338,33.422436,"without_proper_documents_or_vehicle_defects",0
20,"other","female",-111.8573563,33.3911853,"distracted_driving",0
20,"other","female",-111.8573563,33.3911853,"leaving_scene_of_an_accident_informing",0.016
20,"other","female",-111.8573563,33.3911853,"reckless_driving",0.034
20,"other","female",-111.8573563,33.3911853,"running_red_light_or_without_headlight",0
20,"other","female",-111.8573563,33.3911853,"without_proper_documents_or_vehicle_defects",0.95
48,"white","male",-111.6360023,33.3625895,"distracted_driving",0.022
48,"white","male",-111.6360023,33.3625895,"leaving_scene_of_an_accident_informing",0.002
48,"white","male",-111.6360023,33.3625895,"reckless_driving",0.038
48,"white","male",-111.6360023,33.3625895,"running_red_light_or_without_headlight",0.008
48,"white","male",-111.6360023,33.3625895,"without_proper_documents_or_vehicle_defects",0.93
32,"white","female",-111.7884552,33.3858792,"distracted_driving",0
32,"white","female",-111.7884552,33.3858792,"leaving_scene_of_an_accident_informing",0.016
32,"white","female",-111.7884552,33.3858792,"reckless_driving",0.93
32,"white","female",-111.7884552,33.3858792,"running_red_light_or_without_headlight",0
32,"white","female",-111.7884552,33.3858792,"without_proper_documents_or_vehicle_defects",0.054
25,"black","female",-111.8587737,33.4005685,"distracted_driving",0.004
25,"black","female",-111.8587737,33.4005685,"leaving_scene_of_an_accident_informing",0
25,"black","female",-111.8587737,33.4005685,"reckless_driving",0.31
25,"black","female",-111.8587737,33.4005685,"running_red_light_or_without_headlight",0.002
25,"black","female",-111.8587737,33.4005685,"without_proper_documents_or_vehicle_defects",0.684
51,"white","male",-111.6627468,33.3792579,"distracted_driving",0.16
51,"white","male",-111.6627468,33.3792579,"leaving_scene_of_an_accident_informing",0.002
51,"white","male",-111.6627468,33.3792579,"reckless_driving",0.026
51,"white","male",-111.6627468,33.3792579,"running_red_light_or_without_headlight",0.014
51,"white","male",-111.6627468,33.3792579,"without_proper_documents_or_vehicle_defects",0.798
20,"white","female",-111.8482963,33.4004825,"distracted_driving",0.022
20,"white","female",-111.8482963,33.4004825,"leaving_scene_of_an_accident_informing",0.088
20,"white","female",-111.8482963,33.4004825,"reckless_driving",0
20,"white","female",-111.8482963,33.4004825,"running_red_light_or_without_headlight",0.008
20,"white","female",-111.8482963,33.4004825,"without_proper_documents_or_vehicle_defects",0.882
33,"asian/pacific islander","female",-111.8401593,33.3932471,"distracted_driving",0
33,"asian/pacific islander","female",-111.8401593,33.3932471,"leaving_scene_of_an_accident_informing",0
33,"asian/pacific islander","female",-111.8401593,33.3932471,"reckless_driving",0.974
33,"asian/pacific islander","female",-111.8401593,33.3932471,"running_red_light_or_without_headlight",0
33,"asian/pacific islander","female",-111.8401593,33.3932471,"without_proper_documents_or_vehicle_defects",0.026
32,"other","male",-111.874596,33.3966344,"distracted_driving",0.35
32,"other","male",-111.874596,33.3966344,"leaving_scene_of_an_accident_informing",0
32,"other","male",-111.874596,33.3966344,"reckless_driving",0.024
32,"other","male",-111.874596,33.3966344,"running_red_light_or_without_headlight",0
32,"other","male",-111.874596,33.3966344,"without_proper_documents_or_vehicle_defects",0.626
20,"hispanic","male",-111.8745847,33.4028163,"distracted_driving",0
20,"hispanic","male",-111.8745847,33.4028163,"leaving_scene_of_an_accident_informing",0
20,"hispanic","male",-111.8745847,33.4028163,"reckless_driving",0.004
20,"hispanic","male",-111.8745847,33.4028163,"running_red_light_or_without_headlight",0.016
20,"hispanic","male",-111.8745847,33.4028163,"without_proper_documents_or_vehicle_defects",0.98
21,"white","male",-111.841052,33.3848307,"distracted_driving",0
21,"white","male",-111.841052,33.3848307,"leaving_scene_of_an_accident_informing",0
21,"white","male",-111.841052,33.3848307,"reckless_driving",0
21,"white","male",-111.841052,33.3848307,"running_red_light_or_without_headlight",0.98
21,"white","male",-111.841052,33.3848307,"without_proper_documents_or_vehicle_defects",0.02
28,"white","male",-111.8583343,33.4003866,"distracted_driving",0.016
28,"white","male",-111.8583343,33.4003866,"leaving_scene_of_an_accident_informing",0
28,"white","male",-111.8583343,33.4003866,"reckless_driving",0
28,"white","male",-111.8583343,33.4003866,"running_red_light_or_without_headlight",0.014
28,"white","male",-111.8583343,33.4003866,"without_proper_documents_or_vehicle_defects",0.97
29,"black","female",-111.6849699,33.3845608,"distracted_driving",0
29,"black","female",-111.6849699,33.3845608,"leaving_scene_of_an_accident_informing",0
29,"black","female",-111.6849699,33.3845608,"reckless_driving",0
29,"black","female",-111.6849699,33.3845608,"running_red_light_or_without_headlight",0.97
29,"black","female",-111.6849699,33.3845608,"without_proper_documents_or_vehicle_defects",0.03
32,"hispanic","female",-111.8400275,33.422376,"distracted_driving",0
32,"hispanic","female",-111.8400275,33.422376,"leaving_scene_of_an_accident_informing",0
32,"hispanic","female",-111.8400275,33.422376,"reckless_driving",0.856
32,"hispanic","female",-111.8400275,33.422376,"running_red_light_or_without_headlight",0.008
32,"hispanic","female",-111.8400275,33.422376,"without_proper_documents_or_vehicle_defects",0.136
29,"white","male",-111.83736,33.4352088,"distracted_driving",0.392
29,"white","male",-111.83736,33.4352088,"leaving_scene_of_an_accident_informing",0
29,"white","male",-111.83736,33.4352088,"reckless_driving",0
29,"white","male",-111.83736,33.4352088,"running_red_light_or_without_headlight",0
29,"white","male",-111.83736,33.4352088,"without_proper_documents_or_vehicle_defects",0.608
29,"hispanic","male",-111.7884392,33.386588,"distracted_driving",0
29,"hispanic","male",-111.7884392,33.386588,"leaving_scene_of_an_accident_informing",0
29,"hispanic","male",-111.7884392,33.386588,"reckless_driving",0
29,"hispanic","male",-111.7884392,33.386588,"running_red_light_or_without_headlight",0
29,"hispanic","male",-111.7884392,33.386588,"without_proper_documents_or_vehicle_defects",1
46,"white","male",-111.8745993,33.4003219,"distracted_driving",0.932
46,"white","male",-111.8745993,33.4003219,"leaving_scene_of_an_accident_informing",0
46,"white","male",-111.8745993,33.4003219,"reckless_driving",0.05
46,"white","male",-111.8745993,33.4003219,"running_red_light_or_without_headlight",0
46,"white","male",-111.8745993,33.4003219,"without_proper_documents_or_vehicle_defects",0.018
24,"white","female",-111.8401829,33.3832452,"distracted_driving",0
24,"white","female",-111.8401829,33.3832452,"leaving_scene_of_an_accident_informing",0
24,"white","female",-111.8401829,33.3832452,"reckless_driving",0.974
24,"white","female",-111.8401829,33.3832452,"running_red_light_or_without_headlight",0
24,"white","female",-111.8401829,33.3832452,"without_proper_documents_or_vehicle_defects",0.026
31,"hispanic","male",-111.820705,33.389136,"distracted_driving",0
31,"hispanic","male",-111.820705,33.389136,"leaving_scene_of_an_accident_informing",0
31,"hispanic","male",-111.820705,33.389136,"reckless_driving",0.488
31,"hispanic","male",-111.820705,33.389136,"running_red_light_or_without_headlight",0.25
31,"hispanic","male",-111.820705,33.389136,"without_proper_documents_or_vehicle_defects",0.262
25,"hispanic","male",-111.8006979,33.398631,"distracted_driving",0.654
25,"hispanic","male",-111.8006979,33.398631,"leaving_scene_of_an_accident_informing",0
25,"hispanic","male",-111.8006979,33.398631,"reckless_driving",0.326
25,"hispanic","male",-111.8006979,33.398631,"running_red_light_or_without_headlight",0
25,"hispanic","male",-111.8006979,33.398631,"without_proper_documents_or_vehicle_defects",0.02
46,"white","male",-111.8796387,33.4221146,"distracted_driving",0.932
46,"white","male",-111.8796387,33.4221146,"leaving_scene_of_an_accident_informing",0
46,"white","male",-111.8796387,33.4221146,"reckless_driving",0.05
46,"white","male",-111.8796387,33.4221146,"running_red_light_or_without_headlight",0
46,"white","male",-111.8796387,33.4221146,"without_proper_documents_or_vehicle_defects",0.018
26,"white","male",-111.7014654,33.4518626,"distracted_driving",0.004
26,"white","male",-111.7014654,33.4518626,"leaving_scene_of_an_accident_informing",0.01
26,"white","male",-111.7014654,33.4518626,"reckless_driving",0.158
26,"white","male",-111.7014654,33.4518626,"running_red_light_or_without_headlight",0.15
26,"white","male",-111.7014654,33.4518626,"without_proper_documents_or_vehicle_defects",0.678
24,"black","female",-111.8400181,33.4282776,"distracted_driving",0
24,"black","female",-111.8400181,33.4282776,"leaving_scene_of_an_accident_informing",0
24,"black","female",-111.8400181,33.4282776,"reckless_driving",0.134
24,"black","female",-111.8400181,33.4282776,"running_red_light_or_without_headlight",0.006
